Transaction_ID,Amount,Transaction_Type,Location,Time_of_Day,Account_Age_Months,Is_International,Fraud
492,3102.562326018676,Online,India,Afternoon,1,0,0
493,1390.5190089907578,ATM,UK,Night,142,1,0
494,944.6651928201877,Online,Canada,Evening,224,1,0
495,2321.173532675211,ATM,USA,Night,112,1,0
496,1769.9943789901338,ATM,USA,Evening,74,1,1
497,2920.362278695106,Bank Transfer,India,Afternoon,65,0,0
498,393.28451164009925,Bank Transfer,India,Afternoon,69,1,0
499,4872.102064292501,Bank Transfer,Germany,Morning,67,1,1
500,4931.122668675616,POS,Canada,Night,177,0,0
501,3492.3177615286268,Bank Transfer,India,Night,50,0,0
502,2682.8013498888813,POS,Germany,Morning,58,0,1
503,1551.0904433502071,Bank Transfer,Canada,Afternoon,53,0,0
504,4069.9061234362084,ATM,USA,Afternoon,91,1,0
505,3425.232206906627,POS,Germany,Night,115,0,0
506,817.2716120277321,Online,Canada,Evening,118,1,0
507,4555.081286546743,POS,Germany,Afternoon,57,1,0
508,4113.573528401229,POS,India,Morning,86,0,0
509,4749.250566893161,Online,UK,Morning,18,0,0
510,3629.968944399858,POS,USA,Morning,16,0,0
511,3069.0089036992704,ATM,India,Night,130,0,0
512,2094.123966271641,Bank Transfer,India,Night,239,0,0
513,4663.978774353296,Online,Canada,Night,13,1,0
514,4330.98912805454,Bank Transfer,Germany,Night,173,0,0
515,230.8672571804161,ATM,USA,Morning,80,1,0
516,136.70303761377377,Online,India,Morning,200,0,0
517,1885.4345175558578,Bank Transfer,Canada,Night,43,1,0
518,4053.7138872552555,Bank Transfer,USA,Night,200,1,0
519,4936.444265928148,ATM,Germany,Morning,54,1,0
520,756.3323710621232,Bank Transfer,India,Night,202,0,1
521,2972.682923183915,ATM,India,Night,225,0,0
522,1907.5498288719525,POS,India,Night,159,0,0
523,4849.722417083943,ATM,USA,Night,204,1,0
524,4211.384021062865,POS,USA,Afternoon,137,1,0
525,4192.451880032134,Online,USA,Night,229,0,0
526,2346.1223331758765,Bank Transfer,USA,Morning,73,0,0
527,2077.0234141766377,ATM,Canada,Morning,48,1,0
528,1370.6683242938777,ATM,UK,Morning,18,1,0
529,286.5956057713809,Bank Transfer,Canada,Morning,222,0,0
530,4324.288269393991,Bank Transfer,India,Night,224,0,0
531,4065.4405406047376,Online,Canada,Afternoon,232,0,0
532,4998.589778064223,Online,Germany,Evening,215,1,1
533,4983.201001184158,ATM,USA,Evening,11,1,0
534,2779.381369485124,Online,Germany,Evening,190,0,0
535,3846.09213882665,POS,Germany,Evening,84,0,0
536,4724.104820762728,Online,India,Morning,19,0,0
537,4248.988716433671,Online,USA,Night,100,0,0
538,1240.5037682072723,ATM,Germany,Night,116,0,0
539,2255.467955873917,POS,India,Evening,90,1,0
540,650.1512786817175,Online,USA,Evening,74,0,0
541,4770.484881157318,POS,UK,Afternoon,24,1,0
542,3032.842299082146,POS,India,Afternoon,13,1,0
543,1147.0708134897964,POS,Canada,Afternoon,125,1,0
544,3360.1449186072546,Bank Transfer,USA,Morning,116,1,0
545,3092.5505610871896,Bank Transfer,Germany,Night,174,1,0
546,1794.0227765740383,Bank Transfer,Germany,Morning,181,1,0
547,572.220173037147,Bank Transfer,Canada,Morning,226,1,0
548,3359.508111986034,ATM,Canada,Night,157,1,0
549,2603.9369660144475,Online,Germany,Afternoon,164,0,0
550,3862.7303667195183,Bank Transfer,USA,Night,71,0,0
551,2603.216688054407,ATM,India,Evening,222,0,0
552,4261.6465940911075,Online,Canada,Afternoon,126,0,0
553,2761.7746596785555,Bank Transfer,Canada,Night,145,0,0
554,2806.8851678192545,Online,Canada,Morning,176,1,0
555,4383.884745278433,Bank Transfer,UK,Night,205,1,0
556,2020.3969167309233,ATM,USA,Afternoon,152,1,1
557,674.4060661109505,POS,USA,Evening,182,1,0
558,148.76946818512818,POS,USA,Morning,119,1,0
559,3776.910592089727,Online,USA,Evening,223,0,0
560,3103.446209010556,ATM,USA,Evening,91,0,0
561,3521.878441655622,POS,Germany,Morning,85,1,0
562,1068.7559867370092,Bank Transfer,Canada,Night,108,0,0
563,686.175520555915,POS,Germany,Night,127,0,0
564,77.65060501107024,Online,UK,Evening,121,0,0
565,1756.1848562389519,Online,India,Night,129,0,0
566,2951.6388458388924,ATM,Canada,Afternoon,207,0,0
567,1964.259005273163,Online,UK,Evening,195,1,0
568,2190.1872355085266,POS,Germany,Evening,6,0,0
569,4521.2726789962735,POS,India,Evening,78,0,0
570,1744.5360577813851,POS,UK,Afternoon,183,1,0
571,2572.377498353255,POS,India,Evening,38,1,0
572,3919.3467986420096,ATM,UK,Night,161,1,0
573,1985.7311976947444,Bank Transfer,Germany,Night,116,1,0
574,3112.323067638228,Bank Transfer,India,Night,102,1,0
575,4312.506725189992,ATM,UK,Night,8,1,0
576,4747.855515169922,Online,Germany,Evening,218,1,0
577,739.6320372405445,Bank Transfer,Canada,Afternoon,207,1,0
578,4633.305187681664,Online,Germany,Morning,78,0,0
579,2463.120883932293,Bank Transfer,Germany,Night,112,1,0
580,1294.930719553297,Online,Canada,Morning,148,1,0
581,2298.383102410115,ATM,Germany,Morning,55,0,0
582,4900.262713550957,POS,Canada,Evening,48,1,0
583,2465.6273794943836,Online,Canada,Night,211,1,0
584,1647.1142933861036,POS,Canada,Night,184,1,0
585,3168.8372673120452,Online,UK,Night,225,1,0
586,1204.5273657970745,Online,India,Morning,228,0,0
587,383.93732390277626,Online,UK,Night,88,0,0
588,648.7542109436929,Online,Canada,Night,10,1,0
589,644.5889655940733,Online,India,Afternoon,52,0,0
590,763.7539540939102,POS,India,Evening,178,0,0
591,698.4417273838036,Online,Canada,Night,34,0,0
592,3206.169350292057,POS,India,Night,164,0,0
593,913.4910215737284,ATM,India,Evening,239,0,0
594,1731.6080802026968,Bank Transfer,UK,Evening,61,0,0
595,4484.458107480529,Online,India,Morning,228,1,0
596,2372.4383931130474,Bank Transfer,Canada,Morning,144,1,0
597,3339.450903912531,POS,USA,Morning,79,0,0
598,865.737756652141,ATM,USA,Evening,18,0,0
599,965.4836489493106,ATM,USA,Afternoon,71,0,0
600,209.1387382510619,ATM,Canada,Night,175,1,0
601,848.8306400454619,Bank Transfer,USA,Evening,86,1,0
602,1396.5587434646334,POS,UK,Afternoon,32,1,0
603,889.1673689623503,Online,Canada,Evening,43,1,0
604,448.06915611649276,Online,Canada,Afternoon,83,1,0
605,607.5761761475011,POS,Canada,Evening,168,1,0
606,2306.589946323465,Bank Transfer,India,Evening,193,0,0
607,1035.6369234369336,Online,India,Afternoon,163,1,0
608,1824.527955935137,POS,India,Afternoon,69,1,0
609,2519.56926792001,Online,Germany,Afternoon,50,1,0
610,3453.5221690036797,ATM,UK,Afternoon,12,0,0
611,201.36413850628918,Online,Canada,Afternoon,204,1,0
612,3998.054942550668,Bank Transfer,Canada,Afternoon,85,0,0
613,3141.3624455070844,POS,India,Afternoon,123,0,0
614,413.3863645846152,Bank Transfer,Canada,Afternoon,58,1,0
615,4368.525227413352,POS,Canada,Evening,83,1,0
616,4604.757640656407,ATM,USA,Afternoon,191,1,1
617,310.0844094750444,POS,Canada,Afternoon,201,0,0
618,1388.0038524952827,Online,Germany,Evening,235,1,0
619,4031.9753925663413,Online,India,Evening,177,0,0
620,3742.5571534663736,ATM,UK,Morning,112,0,0
621,926.6824916851048,POS,UK,Morning,128,1,0
622,1050.699870066868,ATM,USA,Afternoon,36,1,0
623,1855.508153442953,Online,UK,Afternoon,234,1,0
624,2425.1923110291514,Bank Transfer,UK,Morning,54,0,0
625,3093.182583793828,ATM,India,Morning,47,1,0
626,1847.7236296510132,Bank Transfer,India,Night,115,0,0
627,2315.360907085074,Bank Transfer,Germany,Night,160,1,0
628,3738.6173359781137,POS,USA,Afternoon,227,0,0
629,188.2325984385365,ATM,UK,Night,223,1,0
630,1265.9225369983837,Bank Transfer,Germany,Morning,124,1,0
631,3568.1811814933394,Bank Transfer,USA,Afternoon,181,0,0
632,4476.558154247561,POS,UK,Evening,160,0,0
633,2560.828823367752,POS,UK,Evening,190,1,0
634,2662.906858900252,Online,India,Morning,165,0,0
635,540.3241966421814,Bank Transfer,Canada,Night,96,0,0
636,2239.824772283156,Online,USA,Evening,107,0,0
637,2665.423245942841,Bank Transfer,UK,Night,120,0,0
638,1216.1401656554747,Online,USA,Evening,101,1,0
639,1349.869938592158,POS,Germany,Night,103,0,0
640,1889.53439470759,ATM,Germany,Evening,166,1,0
641,105.2556328997432,POS,Canada,Evening,158,1,0
642,1613.7854320879756,Online,UK,Afternoon,186,1,0
643,1061.1827949477406,Online,India,Afternoon,32,0,0
644,1640.8492741286836,ATM,UK,Morning,237,1,0
645,603.2118484371598,Bank Transfer,USA,Evening,66,1,0
646,4453.183767295775,Online,Germany,Night,179,1,0
647,2969.9943055024733,Online,USA,Evening,11,1,0
648,3397.1160841267256,Online,Canada,Night,187,1,0
649,3946.910336843655,ATM,Germany,Night,148,0,0
650,2494.718783650641,POS,India,Evening,37,1,0
651,439.16683899668135,Online,Germany,Night,201,0,0
652,2687.847176383646,ATM,UK,Morning,102,1,0
653,2936.271384514291,Online,UK,Afternoon,49,1,0
654,3728.4701735507283,Bank Transfer,Germany,Night,19,0,0
655,2161.1394334172487,ATM,Canada,Evening,183,0,0
656,642.263612463841,Online,UK,Afternoon,168,1,0
657,1422.4606494646287,ATM,UK,Morning,7,1,0
658,1818.5960705111822,Online,India,Night,133,1,0
659,3231.356620451348,POS,Germany,Night,239,1,0
660,2856.0376318212147,Online,UK,Afternoon,42,1,0
661,1783.7031458597419,ATM,Canada,Night,88,0,0
662,4932.643667720934,Bank Transfer,USA,Evening,176,1,0
663,3030.845222687651,Bank Transfer,Germany,Afternoon,233,1,0
664,1189.9478247212924,Bank Transfer,India,Afternoon,135,0,0
665,513.4034507389167,Online,UK,Night,11,0,0
666,768.5314002257385,POS,Canada,Morning,201,1,0
667,1233.5588532806182,Online,Germany,Morning,177,0,0
668,807.6034594314806,Bank Transfer,Canada,Morning,158,0,0
669,936.9022851362723,ATM,Canada,Morning,41,0,0
670,1429.0503676257663,Bank Transfer,India,Afternoon,3,1,0
671,871.0011084973004,ATM,Germany,Afternoon,214,1,0
672,4484.343296008994,POS,UK,Night,40,1,0
673,405.7675595799028,ATM,India,Morning,51,0,0
674,2624.934390903422,Online,UK,Morning,212,1,0
675,2054.9321508133594,Online,USA,Night,32,1,0
676,4911.981191458489,Online,Canada,Night,48,0,0
677,564.6343163294215,ATM,USA,Night,71,1,0
678,1992.2887172334795,Online,Canada,Evening,199,0,0
679,4847.504814210468,Online,India,Night,148,0,0
680,4328.2080938404315,Online,UK,Night,89,0,0
681,4086.2749943916533,POS,UK,Evening,109,0,0
682,1293.2246210894746,ATM,India,Morning,35,1,0
683,858.5834990133787,ATM,Germany,Afternoon,108,1,0
684,3344.872883522533,Bank Transfer,USA,Morning,152,1,0
685,4647.233065692291,ATM,USA,Afternoon,40,0,0
686,2786.0306506045795,POS,UK,Afternoon,205,1,0
687,2860.2053839021496,ATM,UK,Night,52,1,0
688,1403.4955728331195,POS,UK,Night,112,0,0
689,3848.617201293725,POS,India,Evening,39,0,0
690,939.2835240448293,ATM,Germany,Morning,68,1,0
691,1621.7777858391971,Bank Transfer,USA,Morning,189,0,0
692,2130.055010889002,Online,Canada,Afternoon,76,1,0
693,2540.513841528853,Online,India,Night,209,0,0
694,1215.8366134133257,ATM,USA,Night,65,0,0
695,578.6099395723217,ATM,Germany,Morning,62,1,0
696,3055.0471119959548,POS,India,Evening,209,0,0
697,1446.7096134350775,ATM,USA,Night,2,0,0
698,2908.284916005948,POS,India,Evening,134,0,0
699,776.0417627946406,Bank Transfer,USA,Morning,236,1,0
700,2408.2948087648133,ATM,USA,Morning,122,1,0
701,2665.284215595171,Online,Germany,Evening,75,1,0
702,263.8585664280224,Online,Canada,Night,171,0,0
703,1686.3383695786333,ATM,Germany,Morning,210,0,0
704,676.4013113101763,POS,USA,Afternoon,40,0,0
705,321.55797751147486,Online,India,Morning,89,0,0
706,4949.851360787777,POS,Germany,Night,167,1,0
707,1615.1574556487412,ATM,Canada,Afternoon,28,1,0
708,4050.322857043901,ATM,USA,Morning,238,0,0
709,1276.9300705450005,Online,Germany,Night,80,1,0
710,3409.1060975085265,ATM,Germany,Night,63,1,0
711,3802.338160148984,Bank Transfer,Germany,Morning,192,1,1
712,2980.215509336182,Bank Transfer,Germany,Night,140,0,0
713,2360.523061808041,Online,India,Evening,41,1,0
714,2062.1453661656064,Bank Transfer,Canada,Afternoon,29,1,0
715,1747.5969913822614,POS,Canada,Evening,23,1,0
716,4647.99807551789,Online,USA,Morning,213,1,0
717,4153.943941899707,Online,UK,Evening,80,1,1
718,4825.30941877923,POS,India,Morning,51,0,0
719,625.8646313102959,Bank Transfer,USA,Morning,112,1,0
720,3655.683038642203,Bank Transfer,USA,Night,105,1,0
721,4692.010581821084,Bank Transfer,Germany,Night,45,0,0
722,910.2591654974724,Online,UK,Morning,90,1,0
723,337.1488554970536,Online,UK,Afternoon,229,0,0
724,3706.897643203845,Bank Transfer,India,Afternoon,150,0,0
725,2874.49320033366,ATM,UK,Afternoon,138,0,0
726,4209.934739907569,Bank Transfer,USA,Evening,135,0,0
727,703.163021248316,POS,UK,Morning,201,1,0
728,3977.3602227401516,Online,UK,Night,89,1,0
729,1012.1284636384839,POS,Canada,Evening,238,0,0
730,822.461434614194,POS,USA,Evening,15,1,0
731,825.5076606653097,Online,UK,Night,77,0,0
732,4073.800727555754,ATM,UK,Morning,106,1,0
733,3327.66011737752,Bank Transfer,Germany,Evening,174,1,0
734,2617.711796721751,POS,UK,Morning,90,0,0
735,1797.3582681968949,Online,UK,Morning,213,1,0
736,4386.616701361476,POS,Canada,Morning,87,0,0
737,1965.2633115760636,Bank Transfer,USA,Night,61,1,0
738,4083.914200160528,ATM,India,Morning,108,1,0
739,2198.478868308241,ATM,USA,Evening,220,1,0
740,1887.8374249774133,ATM,Germany,Night,61,0,0
741,2316.085529419684,Online,USA,Night,51,0,0
742,1510.3824814498896,Online,UK,Evening,166,0,0
743,3739.3088539803744,ATM,Germany,Night,12,1,0
744,2516.0883485119334,Bank Transfer,USA,Evening,216,0,0
745,1164.9024122583523,Bank Transfer,Germany,Afternoon,77,0,0
746,4498.37499350647,Online,India,Evening,232,0,0
747,1922.536650759191,ATM,USA,Night,112,1,0
748,2720.046541264373,Bank Transfer,UK,Evening,66,1,1
749,4532.828194267912,Bank Transfer,Germany,Afternoon,182,1,0
750,3123.0687895903907,Bank Transfer,Canada,Morning,167,1,0
751,588.9057133382786,Online,Germany,Morning,204,0,0
752,4699.461457449308,ATM,Canada,Morning,167,1,0
753,3140.4017250917323,POS,UK,Night,115,0,0
754,1677.8535452121453,ATM,India,Afternoon,206,1,0
755,700.6640029536194,ATM,Canada,Evening,30,0,0
756,3971.1558204051285,Online,India,Evening,105,0,0
757,3102.263415862925,Bank Transfer,Germany,Evening,235,1,0
758,2669.638154421726,Bank Transfer,UK,Evening,176,0,0
759,4469.993452339533,Online,Canada,Night,211,0,0
760,3944.043070066531,Online,Germany,Night,31,0,0
761,762.6160242650922,Online,USA,Afternoon,235,0,0
762,1562.0517286387635,Online,Germany,Evening,235,1,0
763,1246.2032533732563,Online,India,Morning,153,1,0
764,3721.0117314005215,POS,UK,Night,196,0,0
765,172.49451150521801,ATM,UK,Afternoon,179,1,1
766,2851.598975932226,ATM,Germany,Afternoon,13,0,0
767,3813.4811352747492,ATM,USA,Night,228,0,0
768,4384.444355624939,Bank Transfer,India,Morning,191,1,0
769,1713.6983348359577,POS,Germany,Morning,128,0,0
770,4107.180236836704,ATM,Germany,Evening,170,1,0
771,557.6055260912601,Bank Transfer,UK,Night,182,0,1
772,4233.029197213918,POS,India,Morning,101,1,0
773,641.8058683482521,POS,USA,Night,67,1,0
774,1989.4500163490345,Bank Transfer,UK,Afternoon,80,0,0
775,3987.4903520688704,POS,Germany,Afternoon,218,1,0
776,753.8375496071251,Bank Transfer,UK,Afternoon,232,0,0
777,1150.1107191870442,ATM,UK,Night,184,1,0
778,3612.651579123366,Bank Transfer,Canada,Evening,103,0,0
779,3601.5825000476416,POS,UK,Evening,19,1,0
780,3207.53242626206,ATM,UK,Morning,174,1,0
781,3471.2724801131644,ATM,India,Night,143,1,0
782,2715.908594521243,Online,UK,Evening,32,0,0
783,1262.736299240229,Online,USA,Night,177,1,0
784,1731.7514875520776,POS,Germany,Evening,149,0,0
785,912.0805954231212,Bank Transfer,India,Afternoon,65,1,0
786,4542.710553861473,Bank Transfer,UK,Afternoon,198,1,0
787,2919.042014856772,POS,USA,Morning,27,0,0
788,2007.2528267343812,ATM,Germany,Afternoon,151,1,0
789,2312.7189892024426,POS,India,Evening,47,0,0
790,4736.6802813610175,POS,USA,Morning,223,0,0
791,770.9902585648206,ATM,UK,Morning,12,0,0
792,2933.218010923902,Bank Transfer,Canada,Afternoon,85,0,0
793,2531.9139510279074,POS,Canada,Night,66,0,0
794,3059.213905996066,Bank Transfer,India,Afternoon,133,1,0
795,95.46036818509835,POS,USA,Afternoon,137,0,0
796,4361.258925176036,ATM,Germany,Morning,148,1,0
797,4660.930821005644,ATM,USA,Afternoon,110,0,0
798,2827.840252028099,Online,Canada,Evening,82,0,0
799,3484.7708652650767,ATM,India,Morning,125,1,0
800,4612.884408980592,Online,UK,Afternoon,63,1,0
801,3537.656978395426,POS,USA,Night,214,0,0
802,766.9325193567354,Bank Transfer,Canada,Evening,72,0,0
803,2883.5603590332316,ATM,Germany,Night,98,1,1
804,3035.541656682365,ATM,India,Evening,73,1,0
805,2123.532703155418,ATM,UK,Night,71,0,0
806,3683.5389569454906,POS,USA,Afternoon,30,0,1
807,4672.163238771229,Online,Germany,Evening,125,0,0
808,4628.214721969348,POS,UK,Morning,210,1,0
809,2256.94266016364,Bank Transfer,Canada,Morning,219,0,0
810,570.6240389745725,POS,Canada,Night,16,1,0
811,4924.281788816861,Bank Transfer,Germany,Night,213,1,0
812,4195.295941797441,ATM,Canada,Night,133,0,0
813,627.690092610318,Bank Transfer,India,Evening,157,0,0
814,4604.605203673775,Bank Transfer,Germany,Morning,47,1,0
815,4350.132328500331,Online,Canada,Afternoon,101,0,0
816,2596.59609534473,Bank Transfer,USA,Evening,107,0,0
817,2958.4208015459217,Bank Transfer,Canada,Night,126,1,0
818,1998.0185058313007,POS,India,Morning,22,0,0
819,278.5343859160465,ATM,UK,Night,206,1,0
820,1679.3102220212752,POS,UK,Afternoon,185,1,0
821,4015.252975747067,POS,Canada,Afternoon,83,0,0
822,28.136954907991278,ATM,UK,Morning,163,1,0
823,1670.8283625972651,ATM,Canada,Evening,216,1,0
824,1993.852624486762,Bank Transfer,India,Afternoon,234,0,0
825,2689.2910366749247,Bank Transfer,UK,Afternoon,60,1,0
826,4599.678803981738,Online,USA,Afternoon,198,0,0
827,1734.9982418579764,POS,Canada,Afternoon,188,1,0
828,1738.0312434716573,ATM,UK,Night,58,1,1
829,3688.818734308193,Bank Transfer,India,Night,3,1,0
830,2263.828614744587,ATM,India,Evening,162,1,0
831,1126.9010905852099,Bank Transfer,USA,Morning,45,1,0
832,2264.9353830828036,Online,India,Morning,50,1,0
833,708.5808167971003,Online,India,Morning,2,1,0
834,886.0529975985854,ATM,UK,Afternoon,15,0,0
835,2494.347024833701,Online,Canada,Night,165,1,0
836,2097.5326202752167,ATM,Germany,Night,143,0,0
837,4574.65527583516,Bank Transfer,India,Evening,188,1,0
838,1815.1575260875825,POS,India,Morning,96,1,0
839,2905.038809638827,Online,Germany,Night,85,0,0
840,3163.160118158054,Bank Transfer,India,Evening,192,0,0
841,70.40681065872651,POS,UK,Morning,209,0,0
842,3319.3691732234693,POS,UK,Afternoon,226,1,0
843,894.2896545144084,POS,Germany,Night,224,0,0
844,4805.546235759928,Bank Transfer,India,Night,111,1,0
845,747.5703251267992,Bank Transfer,India,Morning,180,1,0
846,2076.0474980164836,ATM,Canada,Afternoon,23,0,0
847,431.3215920528261,POS,India,Afternoon,99,1,0
848,4984.386887970507,POS,UK,Night,37,0,1
849,2513.464076604557,POS,USA,Morning,107,0,0
850,2978.9481615136187,ATM,USA,Evening,41,0,0
851,340.04700455519526,POS,USA,Night,229,0,0
852,3751.052549643893,Bank Transfer,USA,Afternoon,57,1,0
853,1053.478437512451,POS,India,Evening,97,1,0
854,4490.781175756365,Online,India,Morning,25,0,0
855,1029.6725042076257,Bank Transfer,Canada,Afternoon,110,0,0
856,957.4851647150145,ATM,India,Evening,37,1,0
857,187.56559090123392,POS,USA,Night,40,1,0
858,2362.9743908244463,Online,Germany,Afternoon,85,0,0
859,2826.381460646769,ATM,Germany,Morning,46,1,1
860,333.21465394462007,ATM,UK,Afternoon,188,1,0
861,3878.760445391578,Bank Transfer,UK,Night,102,1,0
862,2269.177729566398,ATM,India,Morning,232,1,0
863,2624.3293952912622,ATM,Germany,Night,98,0,0
864,2206.6099209564495,ATM,USA,Evening,19,1,1
865,2006.8114890722534,ATM,USA,Afternoon,91,0,0
866,2800.4034548845484,POS,USA,Night,137,0,0
867,780.425028423909,POS,India,Evening,69,0,0
868,913.7310118238793,POS,India,Morning,5,1,0
869,4309.619176962519,POS,Canada,Morning,217,1,0
870,4730.846733357495,Online,USA,Evening,154,0,0
871,1869.680034817366,POS,USA,Evening,147,1,0
872,1357.3696423520512,ATM,India,Morning,158,0,0
873,3221.777718478884,POS,India,Night,228,0,0
874,2046.6271846349914,POS,Canada,Evening,48,1,0
875,131.80484652342258,Bank Transfer,Canada,Night,112,1,0
876,784.9822238441209,ATM,UK,Morning,144,1,0
877,3581.2812830927505,POS,Germany,Night,199,0,0
878,3296.325089841206,POS,USA,Night,18,0,0
879,140.34448255490003,POS,USA,Evening,184,1,0
880,1113.7509488550825,Online,Canada,Night,149,0,0
881,1159.2186089574166,POS,Canada,Night,31,0,0
882,3361.1042542756486,Bank Transfer,UK,Night,129,0,0
883,103.45413608304895,ATM,Germany,Morning,131,1,0
884,525.0223670129463,ATM,UK,Morning,223,1,0
885,4000.5808464390807,POS,Germany,Afternoon,25,1,0
886,896.8305869613964,POS,USA,Morning,8,0,0
887,3265.466808720114,POS,UK,Morning,193,1,0
888,1194.722991328399,ATM,Canada,Afternoon,62,0,1
889,501.7097568329291,ATM,UK,Afternoon,135,0,0
890,1219.645094042273,Online,UK,Evening,7,0,0
